ID,Typ,Artikelnummer,Name,Veröffentlicht,Ist hervorgehoben?,Sichtbarkeit im Katalog,Kurzbeschreibung,Beschreibung,"Datum, an dem Angebotspreis beginnt","Datum, an dem Angebotspreis endet",Steuerstatus,Steuerklasse,Vorrätig?,Lager,Geringe Lagermenge,Lieferrückstande erlaubt?,Nur einzeln verkaufen?,Gewicht (kg),Länge (cm),Breite (cm),Höhe (cm),Kundenbewertungen erlauben?,Hinweis zum Kauf,Angebotspreis,Regulärer Preis,Kategorien,Schlagwörter,Versandklasse,Bilder,Downloadlimit,Ablauftage des Downloads,Übergeordnetes Produkt,Gruppierte Produkte,Zusatzverkäufe,Cross-Sells (Querverkäufe),Externe URL,Button-Text,Position,Attribut 1 Name,Attribut 1 Wert(e),Attribut 1 Sichtbar,Attribut 1 Global,Attribut 2 Name,Attribut 2 Wert(e),Attribut 2 Sichtbar,Attribut 2 Global,Attribut 3 Name,Attribut 3 Wert(e),Attribut 3 Sichtbar,Attribut 3 Global,Attribut 4 Name,Attribut 4 Wert(e),Attribut 4 Sichtbar,Attribut 4 Global
57900,simple,O-XISXRMN9G3,Schalter,1,0,visible,,"Was nützt Dir Dein Redmi Note 9s, wenn Du es z.B. nicht Ein- & Ausschalten kannst? Damit Du Dein Redmi Note 9s wieder nutzen kannst, tauschen wir den defekten Schalter problemlos aus.",,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Smartphone > Xiaomi > Redmi Note 9s, Schalter",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
57901,simple,O-XISXRMN9G4,Audio,1,0,visible,,"Gibt Dein Redmi Note 9s keinen Ton mehr von sich oder kann Dein Gesprächspartner Sie beim telefonieren nicht hören? Damit Sie Dein Redmi Note 9s wieder nutzen können, tauschen wir das defekte Bauteil (Mikrofon, Ohrmuschel, Lautsprecher oder Audiobuchse) problemlos aus.",,,taxable,,1,,,0,0,,,,,1,,,0,"Audio, Artikelliste > Smartphone > Xiaomi > Redmi Note 9s",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
57902,simple,O-XISXRMN9G5,Buchsen/Sensoren,1,0,visible,,"Bitte wähle diese Reparaturen wenn folgendes an Deinem Gerät defekt ist: Ladebuchse, SIM Connector, Lichtsensor, WiFi-Modul oder Vibrationsmotor.",,,taxable,,1,,,0,0,,,,,1,,,0,"Allgemein, Artikelliste > Smartphone > Xiaomi > Redmi Note 9s",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
57903,simple,O-XISXRMN9G77,Kurzschlussbeseitigung,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Allgemein, Artikelliste > Smartphone > Xiaomi > Redmi Note 9s",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
57904,simple,O-XISXRMN9G82,Ladeelektronik,1,0,visible,,"USB wird nicht erkannt, Akku lädt nicht, entlädt schnell",,,taxable,,1,,,0,0,,,,,1,,,0,"Chips, Artikelliste > Smartphone > Xiaomi > Redmi Note 9s",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
57905,simple,O-XISXRMN9O05,Garantieabwicklung,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Smartphone > Xiaomi > Redmi Note 9s, Weitere",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
57906,simple,O-XISXRMN9O19,S-Mobilgeräteschutz Selbstbehalt,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,50,"Artikelliste > Smartphone > Xiaomi > Redmi Note 9s, Weitere",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
57907,simple,O-XISXRMN9Z05,Panzerglas Premium inkl. Anbringung,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Display, Artikelliste > Smartphone > Xiaomi > Redmi Note 9s",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
57908,simple,O-XISXRMN9Z06,Panzerglas Standard inkl. Anbringung,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Display, Artikelliste > Smartphone > Xiaomi > Redmi Note 9s",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
57909,simple,O-XISXRMN9Z10,Hydrogel Folie inkl. Anbringung (vorne),1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,"24,9","Display, Artikelliste > Smartphone > Xiaomi > Redmi Note 9s",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
57910,simple,O-XISXRMN9Z11,Hydrogel Folie inkl. Anbringung (vorne),1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,"24,9","Display, Artikelliste > Smartphone > Xiaomi > Redmi Note 9s",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58138,simple,O-SASG990BA00,Wasserschadenanalyse,1,0,visible,,"Wasser ist der größte Feind Deines GALAXY S21 FE (G990B). Wenn Dein GALAXY S21 FE (G990B) Feuchtigkeit ausgesetzt wurde, sollte man schnell überprüfen, welcher Schaden dadurch entstanden ist oder noch entstehen könnte. Wir analysieren den Schaden an Deinem GALAXY S21 FE (G990B), der durch das Wasser entstanden ist und klären Dich über notwendige Schritte auf. Beachten Sie bitte, dass wir Wasserschäden ausschließlich zum Zwecke der Datenrettung/-sicherung bearbeiten und eine Reparatur nur für diesen Zweck unter Ausschluss der Garantie angeboten wird.",,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58139,simple,O-SASG990BA02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,19,"Analysen, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58140,simple,O-SASG990BA04,Gutachten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,149,"Analysen, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58141,simple,O-SASG990BD06,Display Original,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,239,"Display, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58142,simple,O-SASG990BD0,Display Standard,1,0,visible,,"Der Klassiker unter den Reparaturen. Ein Moment der Unachtsamkeit, und das Display Deines GALAXY S21 FE (G990B) ist hinüber. Wenn bei Deinem GALAXY S21 FE (G990B) sowohl die Scheibe, als auch der Bildschirm einen Schaden haben, so ist dies die richtige Reparatur.",,,taxable,,1,,,0,0,,,,,1,,,0,"Display, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58143,simple,O-SASG990BG00,Akku,1,0,visible,,"Der Akku Deines GALAXY S21 FE (G990B) ist schnell entladen, hat nicht mehr die gewohnte Leistung oder funktioniert überhaupt nicht mehr? Auch bei sorgsamen Umgang mit einem GALAXY S21 FE (G990B) kann es zu eben solchen Defekten kommen. Wir tauschen den alten, defekten Akku Deines GALAXY S21 FE (G990B) gegen einen Neuen mit voller Leistung aus.",,,taxable,,1,,,0,0,,,,,1,,,119,"Allgemein, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58144,simple,O-SASG990BG08,Akku Original,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,119,"Allgemein, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58145,simple,O-SASG990BG12,Backcover,1,0,visible,,"Dein GALAXY S21 FE (G990B) ist zwar ungünstig gefallen, Du hast aber das Glück, dass kein Glasbruch oder derartiges vorliegt. Dennoch stören Dich nun die vielen Kratzer am Rahmen oder am Backcover? Das ist für uns kein großes Problem, wir können Dir mit einem GALAXY S21 FE (G990B) Rahmenwechsel helfen.",,,taxable,,1,,,0,0,,,,,1,,,119,"Allgemein, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58146,simple,O-SASG990BG1,Kamera,1,0,visible,,Die Kamera Deines GALAXY S21 FE (G990B) ist defekt oder funktioniert überhaupt nicht mehr? Wir tauschen die defekte Kamera Deines GALAXY S21 FE (G990B) gegen eine neue maximal gleichwertige Kamera aus.,,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B), Kamera",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58147,simple,O-SASG990BG20,Kameraglas,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,89,"Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B), Kamera",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58148,simple,O-SASG990BG3,Schalter,1,0,visible,,"Was nützt Dir Dein GALAXY S21 FE (G990B), wenn Du es z.B. nicht Ein- & Ausschalten kannst? Damit Du Dein GALAXY S21 FE (G990B) wieder nutzen kannst, tauschen wir den defekten Schalter problemlos aus.",,,taxable,,1,,,0,0,,,,,1,,,129,"Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B), Schalter",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58149,simple,O-SASG990BG4,Audio,1,0,visible,,"Gibt Dein GALAXY S21 FE (G990B) keinen Ton mehr von sich oder kann Dein Gesprächspartner Sie beim telefonieren nicht hören? Damit Sie Dein GALAXY S21 FE (G990B) wieder nutzen können, tauschen wir das defekte Bauteil (Mikrofon, Ohrmuschel, Lautsprecher oder Audiobuchse) problemlos aus.",,,taxable,,1,,,0,0,,,,,1,,,129,"Audio, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58150,simple,O-SASG990BG5,Buchsen/Sensoren,1,0,visible,,"Bitte wähle diese Reparaturen wenn folgendes an Deinem Gerät defekt ist: Ladebuchse, SIM Connector, Lichtsensor, WiFi-Modul oder Vibrationsmotor.",,,taxable,,1,,,0,0,,,,,1,,,129,"Allgemein, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58151,simple,O-SASG990BG77,Kurzschlussbeseitigung,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Allgemein, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58152,simple,O-SASG990BG82,Ladeelektronik,1,0,visible,,"USB wird nicht erkannt, Akku lädt nicht, entlädt schnell",,,taxable,,1,,,0,0,,,,,1,,,0,"Chips, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58153,simple,O-SASG990BG83,Touch IC Konnektor,1,0,visible,,"Touchscreen funktioniert nicht ordnungsgemäß, Balkenbildung",,,taxable,,1,,,0,0,,,,,1,,,0,"Chips, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58154,simple,O-SASG990BO19,S-Mobilgeräteschutz Selbstbehalt,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,50,"Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B), Weitere",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58155,simple,O-SASG990BZ05,Panzerglas Premium inkl. Anbringung,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,"24,9","Display, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58156,simple,O-SASG990BZ06,Panzerglas Standard inkl. Anbringung,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,"19,9","Display, Artikelliste > Smartphone > Samsung > GALAXY S21 FE (G990B)",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58157,simple,O-APNMBP14A00,Wasserschadenanalyse,1,0,visible,,"Wasser ist der größte Feind Deines 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442]. Wenn Dein 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] Feuchtigkeit ausgesetzt wurde, sollte man schnell überprüfen, welcher Schaden dadurch entstanden ist oder noch entstehen könnte. Wir analysieren den Schaden an Deinem 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], der durch das Wasser entstanden ist und klären Dich über notwendige Schritte auf.",,,taxable,,1,,,0,0,,,,,1,,,59,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Analysen",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58158,simple,O-APNMBP14A02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,39,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Analysen",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58159,simple,O-APNMBP14A03,Kostenvoranschlag für Versicherungen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,39,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Analysen",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58160,simple,O-APNMBP14A05,Online Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,39,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Analysen",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58161,simple,O-APNMBP14D06,Display Original,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,989,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Display",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58162,simple,O-APNMBP14D0,Display Standard,1,0,visible,,"Der Klassiker unter den Reparaturen. Ein Moment der Unachtsamkeit, und das Display Deines 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] ist hinüber. Wenn bei Deinem 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] sowohl die Scheibe, als auch der Bildschirm einen Schaden haben, so ist dies die richtige Reparatur.",,,taxable,,1,,,0,0,,,,,1,,,989,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Display",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58163,simple,O-APNMBP14G00,Akku,1,0,visible,,"Der Akku Deines 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] ist schnell entladen, hat nicht mehr die gewohnte Leistung oder funktioniert überhaupt nicht mehr? Auch bei sorgsamen Umgang mit einem 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] kann es zu eben solchen Defekten kommen. Wir tauschen den alten, defekten Akku Deines 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] gegen einen Neuen mit voller Leistung aus.",,,taxable,,1,,,0,0,,,,,1,,,349,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58164,simple,O-APNMBP14G01,Mainboard,1,0,visible,,"Ist das Mainboard Deines 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] defekt? Das Mainboard ist das Herzstück von jedem [TYP]. Oft verlangen Hersteller astronomische Preise für einen Austausch. Bei uns werden die Original Mainboards auf Komponentenebene repariert. Senden Sie Ihr defektes Gerät unseren zertifizierten Technikern für eine Mainboard Reparatur zu. Nach Eingang wird Ihr Gerät umgehend von uns bearbeitet und nach abgeschlossener Reparatur versichert per DHL an Sie zurückgesendet .Bei Mainboard Reparaturen wird auch im Nichterfolgsfall eine Bearbeitungsgebühr von 29€ erhoben, sollte diese trotz etwaiger Reparaturversuche nicht erfolgreich gewesen sein.",,,taxable,,1,,,0,0,,,,,1,,,849,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58165,simple,O-APNMBP14G13,Lüfter,1,0,visible,,"Setzt Dein Lüfter aus oder macht Störgeräusche? Bei dieser Reparatur tauschen wir den defekten Lüfter aus, sodass die Lüftung des 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] wieder ordnungsgemäß funktioniert.",,,taxable,,1,,,0,0,,,,,1,,,249,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58166,simple,O-APNMBP14G14,Tastatur,1,0,visible,,"Bei dieser Reparatur handelt es sich um den Austausch der Tastatur ohne das Gehäuse und ohne Beleuchtung. Wenn Buchstaben nicht funktionieren oder die Tastatur teilweise nicht funktioniert ist das genau die richtige Reparatur für das 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442]. ",,,taxable,,1,,,0,0,,,,,1,,,389,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58167,simple,O-APNMBP14G15,Topcase,1,0,visible,,"Dein MacBook Pro 13,3 Unibody weist sowohl optische Mängel am Topcase auf als auch an der Tastatur? In diesem Fall können wir das komplette Topcase austauschen.",,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58168,simple,O-APNMBP14G16,Bottomcase,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58169,simple,O-APNMBP14G18,Trackpad,1,0,visible,,"Die Nutzbarkeit Deines 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] ist stark eingeschränkt, wenn das Trackpad defekt ist. Verschiedenste Befehle, die sie sonst Deinem 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] über dieses Pad geben können, funktionieren dadurch nicht mehr. Wir reparieren das Trackpad schnell und sicher.",,,taxable,,1,,,0,0,,,,,1,,,199,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58170,simple,O-APNMBP14G28,Original Topcase mit Tastatur und Akku,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,899,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58171,simple,O-APNMBP14G29,Original Bottomcase,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,229,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58172,simple,O-APNMBP14G5,Buchsen/Sensoren,1,0,visible,,"Bitte wähle diese Reparaturen wenn folgendes an Deinem Gerät defekt ist: Ladebuchse, WiFi-Modul, HDMI-Anschluss, DVI-Anschluss, VGA-Anschluss, Displayport-Anschluss, USB-Anschluss, Ethernetanschluss oder Netzbuchse.",,,taxable,,1,,,0,0,,,,,1,,,349,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58173,simple,O-APNMBP14G63,Komplettreinigung inkl. Wärmeleitpaste,1,0,visible,,"Dein 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] wird zu heiß oder ist zu laut? Dann ist vermutlich zu viel Staub in Dein 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] gekommen. Dagegen hilft nur eine Reinigung, damit es Deinem 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] wieder besser geht. ",,,taxable,,1,,,0,0,,,,,1,,,149,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Reinigung",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58174,simple,O-APNMBP14G64,Flüssigkeitsreinigung,1,0,visible,,"Dein 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] ist mit Wasser oder anderen Flüssigkeiten in Berührung gekommen? Auch wenn Dein 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] auf den ersten Blick keinen Schaden genommen hat, muss es komplett von der Flüssigkeit bereinigt werden, damit es nicht zu Problemen durch Spätfolgen kommt. Dein 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] wird komplett zerlegt und jedes Einzelteil wird sorgsam geputzt, damit kein Rest der Flüssigkeit in Deinem 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] bleibt.",,,taxable,,1,,,0,0,,,,,1,,,199,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Reinigung",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58175,simple,O-APNMBP14G73,Diverse Lötarbeiten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,399,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58176,simple,O-APNMBP14G74,Grafikchip,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58177,simple,O-APNMBP14G75,diverser Mainboardkomponenten,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,399,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58178,simple,O-APNMBP14G76,Northbridgechip,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58179,simple,O-APNMBP14G77,Kurzschlussbeseitigung,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,399,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58180,simple,O-APNMBP14G78,Original Mainboard,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,849,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Allgemein",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58181,simple,O-APNMBP14G82,Ladeelektronik,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,399,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Chips",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58182,simple,O-APNMBP14G85,BIOS-Chip inkl. Flashing,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Chips",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58183,simple,O-APNMBP14G86,Chip-Level-Reparatur,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Chips",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58184,simple,O-APNMBP14G87,Reparatur WLAN Modul,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Chips",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58185,simple,O-APNMBP14G88,Displaykonnektor,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Chips",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58186,simple,O-APNMBP14G89,Tastaturkonnektor,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Chips",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58187,simple,O-APNMBP14O05,Garantieabwicklung,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,0,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Weitere",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58188,simple,O-APNMBP14S02,Datenmigration,1,0,visible,,"In vielen Fällen ist eine Datenmigration ein sehr vorteilhafter Vorgang. Wenn Du beispielsweise Deine Daten von Deinem 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] auf ein anderes Gerät übertragen wollen, dies aber nicht ohne Weiteres möglich ist, führen wir für Dich eine Datenmigration durch, bei der alle Daten vollständig überspielt werden können.",,,taxable,,1,,,0,0,,,,,1,,,60,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Software",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58189,simple,O-APNMBP14S04,Neuinstallation OSX,1,0,visible,,"In manchen Fällen hilt Deinem 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] nur eine Neuinstallation des Betriebssystem OS X. Wir sorgen dafür, dass Sie mit Deinem 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442] wieder mit voller Leistung von vorne starten können.",,,taxable,,1,,,0,0,,,,,1,,,49,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Software",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58190,simple,O-APNMBP14S23,GDATA Antivirus 1 Jahreslizenz,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,49,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Software",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58191,simple,O-APNMBP14S25,ESET Internet Security 1 Jahr / 1 PC,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,29,"Artikelliste > Notebook > Apple > 14"" MacBook Pro 2021 M1 Pro / M1 Max [A2442], Software",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58192,simple,O-APNMBP21A00,Wasserschadenanalyse,1,0,visible,,"Wasser ist der größte Feind Deines 16"" MacBook Pro 2021 M1 Pro / M1 Max [A2485]. Wenn Dein 16"" MacBook Pro 2021 M1 Pro / M1 Max [A2485] Feuchtigkeit ausgesetzt wurde, sollte man schnell überprüfen, welcher Schaden dadurch entstanden ist oder noch entstehen könnte. Wir analysieren den Schaden an Deinem 16"" MacBook Pro 2021 M1 Pro / M1 Max [A2485], der durch das Wasser entstanden ist und klären Dich über notwendige Schritte auf.",,,taxable,,1,,,0,0,,,,,1,,,59,"Artikelliste > Notebook > Apple > 16"" MacBook Pro 2021 M1 Pro / M1 Max [A2485], Analysen",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
58193,simple,O-APNMBP21A02,Analyse,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,39,"Artikelliste > Notebook > Apple > 16"" MacBook Pro 2021 M1 Pro / M1 Max [A2485], Analysen",,,,,,,,,,,,0,,,,,,,,,,,,,,,,
